year_stringteam_1_name,team_1_score,team_2_name,team_2_score,date_string
2011,Arkansas-Pine Bluff,63.0,Missouri,91.0,Nov28
2011,Arkansas-Pine Bluff,72.0,Auburn,76.0,Dec5
2011,Arkansas-Pine Bluff,54.0,Texas-El Paso,77.0,Dec12
2011,Arkansas-Pine Bluff,49.0,New Mexico State,83.0,Dec13
2011,Arkansas-Pine Bluff,55.0,Denver,73.0,Dec21
2011,Arkansas-Pine Bluff,69.0,Mississippi Valley State,83.0,Jan4
2011,Arkansas-Pine Bluff,64.0,Southern,65.0,Jan15
2011,Arkansas-Pine Bluff,43.0,Texas Southern,50.0,Jan22
2011,Arkansas-Pine Bluff,90.0,Prairie View,85.0,Jan24
2011,Arkansas-Pine Bluff,73.0,Grambling,63.0,Jan29
2011,Arkansas-Pine Bluff,64.0,Jackson State,86.0,Jan31
2011,Arkansas-Pine Bluff,64.0,Southern,51.0,Feb12
2011,Arkansas-Pine Bluff,68.0,Texas Southern,71.0,Feb19
2011,Arkansas-Pine Bluff,53.0,Prairie View,59.0,Feb21
2011,Arkansas-Pine Bluff,57.0,Grambling,75.0,Feb26
2011,Arkansas-Pine Bluff,62.0,Jackson State,56.0,Feb28
2011,Arkansas-Pine Bluff,69.0,Mississippi Valley State,88.0,Mar3
2011,Arkansas-Pine Bluff,45.0,Texas Southern,50.0,Mar9
2011,Arkansas State,60.0,Mississippi,68.0,Nov12
2011,Arkansas State,71.0,Missouri State,80.0,Nov16
2011,Arkansas State,60.0,Belmont,93.0,Nov17
2011,Arkansas State,70.0,Pacific,77.0,Nov22
2011,Arkansas State,62.0,Pepperdine,69.0,Nov23
2011,Arkansas State,56.0,Southeast Missouri State,50.0,Nov27
2011,Arkansas State,71.0,Memphis,78.0,Dec1
2011,Arkansas State,85.0,Lyon,42.0,Dec6
2011,Arkansas State,59.0,Georgia,68.0,Dec18
2011,Arkansas State,68.0,Savannah State,55.0,Dec20
2011,Arkansas State,70.0,Missouri State,77.0,Dec22
2011,Arkansas State,120.0,Central Baptist,39.0,Dec28
2011,Arkansas State,69.0,South Alabama,57.0,Dec30
2011,Arkansas State,81.0,Western Kentucky,73.0,Jan1
2011,Arkansas State,70.0,Florida International,75.0,Jan6
2011,Arkansas State,57.0,Florida Atlantic,61.0,Jan8
2011,Arkansas State,74.0,Louisiana,65.0,Jan13
2011,Arkansas State,69.0,Middle Tennessee,65.0,Jan15
2011,Arkansas State,78.0,Lamar,75.0,Jan17
2011,Arkansas State,36.0,Denver,74.0,Jan20
2011,Arkansas State,64.0,North Texas,83.0,Jan22
2011,Arkansas State,62.0,Louisiana-Monroe,61.0,Jan27
2011,Arkansas State,61.0,Savannah State,67.0,Feb1
2011,Arkansas State,60.0,Denver,35.0,Feb5
2011,Arkansas State,85.0,Louisiana-Monroe,66.0,Feb10
2011,Arkansas State,61.0,Louisiana,64.0,Feb17
2011,Arkansas State,71.0,Troy,63.0,Feb19
2011,Arkansas State,63.0,North Texas,47.0,Feb24
2011,Arkansas,75.0,Grambling,52.0,Nov18
2011,Arkansas,90.0,Florida Gulf Coast,47.0,Nov22
2011,Arkansas,66.0,Southeast Missouri State,56.0,Nov24
2011,Arkansas,84.0,Oklahoma,74.0,Dec1
2011,Arkansas,75.0,Troy,60.0,Dec4
2011,Arkansas,71.0,Seton Hall,62.0,Dec8
2011,Arkansas,87.0,Mississippi Valley State,64.0,Dec15
2011,Arkansas,62.0,Texas A&M,71.0,Dec18
2011,Arkansas,67.0,Texas Southern,59.0,Dec22
2011,Arkansas,87.0,North Carolina A&T,59.0,Dec29
2011,Arkansas,87.0,Texas-Arlington,74.0,Dec31
2011,Arkansas,46.0,Texas,79.0,Jan4
2011,Arkansas,68.0,Tennessee,65.0,Jan8
2011,Arkansas,53.0,Louisiana State,56.0,Jan12
2011,Arkansas,74.0,South Carolina,81.0,Jan19
2011,Arkansas,43.0,Florida,75.0,Jan22
2011,Arkansas,73.0,Auburn,64.0,Jan25
2011,Arkansas,89.0,Vanderbilt,78.0,Jan29
2011,Arkansas,59.0,Georgia,60.0,Feb2
2011,Arkansas,60.0,Mississippi,69.0,Feb5
2011,Arkansas,56.0,Mississippi State,67.0,Feb9
2011,Arkansas,80.0,Louisiana State,61.0,Feb12
2011,Arkansas,94.0,Florida A&M,55.0,Feb16
2011,Arkansas,77.0,Kentucky,76.0,Feb23
2011,Arkansas,57.0,Auburn,55.0,Feb26
2011,Arkansas,78.0,Mississippi State,88.0,Mar2
2011,Arkansas,74.0,Mississippi,84.0,Mar5
2011,Arkansas,68.0,Tennessee,74.0,Mar10
2011,Army,66.0,Vassar,49.0,Nov12
2011,Army,87.0,Central Connecticut State,101.0,Nov15
2011,Army,63.0,NJIT,60.0,Nov18
2011,Army,76.0,Bryant,66.0,Nov20
2011,Army,72.0,Binghamton,58.0,Nov23
2011,Army,79.0,Yale,87.0,Nov27
2011,Army,54.0,Buffalo,56.0,Dec1
2011,Army,52.0,Pennsylvania,68.0,Dec4
2011,Army,71.0,New Hampshire,63.0,Dec9
2011,Army,68.0,Dartmouth,71.0,Dec11
2011,Army,85.0,Long Island University,91.0,Dec19
2011,Army,88.0,Brown,86.0,Dec21
2011,Army,66.0,Texas-Rio Grande Valley,58.0,Dec29
2011,Army,61.0,Fairfield,68.0,Dec31
2011,Army,67.0,Dartmouth,47.0,Jan3
2011,Army,73.0,Colgate,66.0,Jan8
2011,Army,54.0,Holy Cross,68.0,Jan12
2011,Army,75.0,Lehigh,72.0,Jan15
2011,Army,81.0,Navy,85.0,Jan22
2011,Army,60.0,Lafayette,83.0,Jan26
2011,Army,90.0,Bucknell,70.0,Jan29
2011,Army,71.0,Colgate,77.0,Feb5
2011,Army,75.0,Holy Cross,85.0,Feb9
2011,Army,64.0,Lehigh,78.0,Feb12
2011,Army,58.0,Navy,75.0,Feb19
2011,Army,46.0,Lafayette,67.0,Feb23
2011,Army,64.0,Bucknell,78.0,Feb26
2011,Army,51.0,Bucknell,78.0,Mar2
2011,Auburn,69.0,North Carolina-Asheville,70.0,Nov12
2011,Auburn,68.0,Samford,79.0,Nov19
2011,Auburn,54.0,Campbell,61.0,Nov20
2011,Auburn,68.0,Middle Tennessee,66.0,Nov21
2011,Auburn,55.0,Jacksonville,69.0,Nov27
2011,Auburn,78.0,Georgia Southwestern,50.0,Nov30
2011,Auburn,54.0,Rutgers,63.0,Dec11
2011,Auburn,49.0,South Florida,61.0,Dec15
2011,Auburn,59.0,Presbyterian,62.0,Dec18
2011,Auburn,68.0,South Carolina Upstate,54.0,Dec21
2011,Auburn,88.0,Georgia Southern,84.0,Dec29
2011,Auburn,63.0,Grambling,45.0,Dec31
2011,Auburn,65.0,Florida State,60.0,Jan3
2011,Auburn,55.0,Louisiana State,62.0,Jan8
2011,Auburn,54.0,Kentucky,78.0,Jan11
2011,Auburn,66.0,Mississippi State,85.0,Jan16
2011,Auburn,40.0,Florida,45.0,Jan20
2011,Auburn,79.0,South Carolina,64.0,Jan29
2011,Auburn,56.0,Tennessee,69.0,Feb3
2011,Auburn,72.0,Georgia,81.0,Feb5
2011,Auburn,65.0,Mississippi State,62.0,Feb12
2011,Auburn,59.0,Mississippi,90.0,Feb16
2011,Auburn,60.0,Vanderbilt,77.0,Feb19
2011,Auburn,76.0,Mississippi,73.0,Mar2
2011,Auburn,60.0,Louisiana State,51.0,Mar5
2011,Auburn,51.0,Georgia,69.0,Mar10
2011,Austin Peay,64.0,Saint Louis,62.0,Nov12
2011,Austin Peay,70.0,Chattanooga,67.0,Nov15
2011,Austin Peay,101.0,Lipscomb,104.0,Nov18
2011,Austin Peay,65.0,Southern Illinois,72.0,Nov21
2011,Austin Peay,65.0,Purdue,87.0,Nov23
2011,Austin Peay,70.0,Charleston Southern,64.0,Nov26
2011,Austin Peay,70.0,Oakland,78.0,Nov27
2011,Austin Peay,78.0,Southeast Missouri State,60.0,Dec2
2011,Austin Peay,77.0,Eastern Illinois,73.0,Dec4
2011,Austin Peay,70.0,Lipscomb,73.0,Dec7
2011,Austin Peay,112.0,Fontbonne,52.0,Dec11
2011,Austin Peay,68.0,Memphis,70.0,Dec16
2011,Austin Peay,78.0,Eastern Kentucky,51.0,Dec18
2011,Austin Peay,86.0,Morehead State,85.0,Dec21
2011,Austin Peay,101.0,Brescia,46.0,Dec28
2011,Austin Peay,89.0,Chattanooga,57.0,Jan3
2011,Austin Peay,66.0,Murray State,64.0,Jan8
2011,Austin Peay,71.0,Tennessee-Martin,61.0,Jan10
2011,Austin Peay,74.0,Tennessee State,76.0,Jan15
2011,Austin Peay,68.0,Tennessee Tech,71.0,Jan20
2011,Austin Peay,80.0,Jacksonville State,66.0,Jan22
2011,Austin Peay,61.0,Eastern Kentucky,52.0,Jan27
2011,Austin Peay,56.0,Morehead State,69.0,Jan29
2011,Austin Peay,82.0,Tennessee-Martin,53.0,Feb3
2011,Austin Peay,58.0,Murray State,67.0,Feb5
2011,Austin Peay,64.0,Tennessee Tech,70.0,Feb7
2011,Austin Peay,79.0,Tennessee State,64.0,Feb12
2011,Austin Peay,73.0,Jacksonville State,70.0,Feb15
2011,Austin Peay,69.0,Fairfield,76.0,Feb19
2011,Austin Peay,65.0,Eastern Illinois,56.0,Feb24
2011,Austin Peay,75.0,Southeast Missouri State,52.0,Feb26
2011,Austin Peay,76.0,Southeast Missouri State,60.0,Mar3
2011,Austin Peay,49.0,Morehead State,68.0,Mar4
2011,Austin Peay,80.0,Boise State,83.0,Mar15
2011,Ball State,77.0,Eastern Illinois,46.0,Nov14
2011,Ball State,75.0,Indiana State,60.0,Nov17
2011,Ball State,55.0,Butler,88.0,Nov20
2011,Ball State,73.0,St. John's (NY),78.0,Nov25
2011,Ball State,73.0,Southern Utah,54.0,Nov26
2011,Ball State,44.0,Alaska-Anchorage,62.0,Nov27
2011,Ball State,58.0,Eastern Illinois,51.0,Dec8
2011,Ball State,79.0,DePaul,77.0,Dec11
2011,Ball State,95.0,Mount St. Joseph,43.0,Dec21
2011,Ball State,52.0,Valparaiso,69.0,Dec28
2011,Ball State,80.0,North Carolina A&T,68.0,Dec31
2011,Ball State,76.0,Southern Illinois-Edwardsville,46.0,Jan3
2011,Ball State,75.0,Northern Illinois,70.0,Jan8
2011,Ball State,72.0,Western Michigan,63.0,Jan12
2011,Ball State,64.0,Central Michigan,55.0,Jan15
2011,Ball State,60.0,Eastern Michigan,51.0,Jan19
2011,Ball State,70.0,Toledo,60.0,Jan22
2011,Ball State,48.0,Morehead State,50.0,Jan24
2011,Ball State,53.0,Kent State,66.0,Jan27
2011,Ball State,60.0,Ohio,61.0,Jan29
2011,Ball State,75.0,Miami (OH),89.0,Feb1
2011,Ball State,72.0,Buffalo,71.0,Feb5
2011,Ball State,64.0,Bowling Green State,65.0,Feb9
2011,Ball State,83.0,Toledo,62.0,Feb15
2011,Ball State,61.0,Wofford,66.0,Feb19
2011,Ball State,64.0,Eastern Michigan,49.0,Feb23
2011,Ball State,65.0,Central Michigan,58.0,Feb26
2011,Ball State,70.0,Western Michigan,87.0,Mar2
2011,Ball State,67.0,Northern Illinois,57.0,Mar5
2011,Ball State,76.0,Ohio,73.0,Mar10
2011,Ball State,68.0,Kent State,79.0,Mar11
2011,Baylor,87.0,Grambling,52.0,Nov12
2011,Baylor,74.0,La Salle,64.0,Nov16
2011,Baylor,63.0,Jackson State,49.0,Nov18
2011,Baylor,72.0,Lipscomb,60.0,Nov22
2011,Baylor,90.0,Prairie View,45.0,Nov29
2011,Baylor,83.0,Bethune-Cookman,39.0,Dec15
2011,Baylor,64.0,Gonzaga,68.0,Dec18
2011,Baylor,83.0,San Diego,50.0,Dec22
2011,Baylor,71.0,Washington State,77.0,Dec23
2011,Baylor,61.0,Florida State,68.0,Dec25
2011,Baylor,68.0,Texas Southern,60.0,Jan2
2011,Baylor,89.0,Morgan State,72.0,Jan4
2011,Baylor,71.0,Texas Tech,59.0,Jan8
2011,Baylor,74.0,Oklahoma,61.0,Jan11
2011,Baylor,57.0,Iowa State,72.0,Jan15
2011,Baylor,65.0,Kansas,85.0,Jan17
2011,Baylor,76.0,Oklahoma State,57.0,Jan22
2011,Baylor,61.0,Kansas State,69.0,Jan24
2011,Baylor,70.0,Colorado,66.0,Jan29
2011,Baylor,66.0,Oklahoma,73.0,Feb2
2011,Baylor,76.0,Texas A&M,74.0,Feb5
2011,Baylor,74.0,Nebraska,70.0,Feb9
2011,Baylor,60.0,Texas,69.0,Feb12
2011,Baylor,64.0,Wayland Baptist,50.0,Feb15
2011,Baylor,69.0,Texas Tech,78.0,Feb19
2011,Baylor,59.0,Missouri,77.0,Feb23
2011,Baylor,58.0,Texas A&M,51.0,Feb26
2011,Baylor,60.0,Oklahoma State,71.0,Mar1
2011,Baylor,54.0,Texas,60.0,Mar5
2011,Baylor,67.0,Oklahoma,84.0,Mar9
2011,Belmont,76.0,Tennessee,85.0,Nov16
2011,Belmont,102.0,Marist,74.0,Nov22
2011,Belmont,71.0,Winthrop,44.0,Nov23
2011,Belmont,87.0,Tennessee State,72.0,Nov29
2011,Belmont,89.0,Mercer,67.0,Dec2
2011,Belmont,76.0,Vanderbilt,85.0,Dec4
2011,Belmont,88.0,Middle Tennessee,87.0,Dec7
2011,Belmont,87.0,Kennesaw State,60.0,Dec16
2011,Belmont,98.0,Troy,63.0,Dec18
2011,Belmont,65.0,Tennessee,66.0,Dec23
2011,Belmont,83.0,Miami (OH),72.0,Dec30
2011,Belmont,83.0,Florida Gulf Coast,51.0,Jan3
2011,Belmont,70.0,Stetson,53.0,Jan5
2011,Belmont,91.0,North Florida,59.0,Jan8
2011,Belmont,81.0,Jacksonville,50.0,Jan10
2011,Belmont,88.0,Lipscomb,52.0,Jan13
2011,Belmont,90.0,Campbell,55.0,Jan15
2011,Belmont,67.0,South Carolina Upstate,62.0,Jan21
2011,Belmont,72.0,East Tennessee State,62.0,Jan23
2011,Belmont,64.0,Lipscomb,73.0,Jan25
2011,Belmont,89.0,Florida Gulf Coast,56.0,Jan28
2011,Belmont,82.0,Stetson,64.0,Jan30
2011,Belmont,76.0,Jacksonville,70.0,Feb3
2011,Belmont,69.0,North Florida,67.0,Feb5
2011,Belmont,78.0,Campbell,57.0,Feb12
2011,Belmont,68.0,East Tennessee State,58.0,Feb17
2011,Belmont,81.0,South Carolina Upstate,49.0,Feb19
2011,Belmont,75.0,Mercer,64.0,Feb24
2011,Belmont,88.0,Kennesaw State,41.0,Feb26
2011,Belmont,72.0,Kennesaw State,57.0,Mar2
2011,Belmont,80.0,Mercer,72.0,Mar4
2011,Belmont,87.0,North Florida,46.0,Mar5
2011,Belmont,58.0,Wisconsin,72.0,Mar17
2011,Bethune-Cookman,85.0,Edward Waters,49.0,Nov13
2011,Bethune-Cookman,78.0,Stetson,66.0,Nov16
2011,Bethune-Cookman,61.0,Santa Clara,75.0,Nov21
2011,Bethune-Cookman,65.0,Texas A&M-Corpus Christi,69.0,Nov26
2011,Bethune-Cookman,45.0,Northern Colorado,69.0,Nov27
2011,Bethune-Cookman,74.0,Florida Christian,49.0,Dec1
2011,Bethune-Cookman,62.0,Florida A&M,55.0,Dec4
2011,Bethune-Cookman,59.0,Central Florida,76.0,Dec11
2011,Bethune-Cookman,69.0,Webber,58.0,Dec13
2011,Bethune-Cookman,60.0,Jacksonville,67.0,Dec30
2011,Bethune-Cookman,87.0,Carver Bible,66.0,Jan4
2011,Bethune-Cookman,85.0,Norfolk State,83.0,Jan8
2011,Bethune-Cookman,72.0,North Carolina A&T,69.0,Jan10
2011,Bethune-Cookman,61.0,Delaware State,60.0,Jan15
2011,Bethune-Cookman,71.0,Maryland-Eastern Shore,64.0,Jan17
2011,Bethune-Cookman,56.0,Hampton,68.0,Jan22
2011,Bethune-Cookman,56.0,Howard,49.0,Jan24
2011,Bethune-Cookman,61.0,South Carolina State,60.0,Jan29
2011,Bethune-Cookman,67.0,North Carolina Central,64.0,Jan31
2011,Bethune-Cookman,79.0,Coppin State,90.0,Feb5
2011,Bethune-Cookman,57.0,Morgan State,65.0,Feb7
2011,Bethune-Cookman,61.0,Delaware State,48.0,Feb12
2011,Bethune-Cookman,86.0,Maryland-Eastern Shore,50.0,Feb14
2011,Bethune-Cookman,78.0,Hampton,76.0,Feb19
2011,Bethune-Cookman,66.0,Howard,64.0,Feb21
2011,Bethune-Cookman,76.0,South Carolina State,72.0,Feb26
2011,Bethune-Cookman,73.0,North Carolina Central,60.0,Feb28
2011,Bethune-Cookman,73.0,Florida A&M,71.0,Mar3
2011,Bethune-Cookman,66.0,South Carolina State,50.0,Mar9
2011,Bethune-Cookman,48.0,Morgan State,61.0,Mar11
2011,Bethune-Cookman,54.0,Virginia Tech,79.0,Mar16
2011,Binghamton,62.0,Colgate,60.0,Nov13
2011,Binghamton,38.0,Bucknell,66.0,Nov17
2011,Binghamton,44.0,St. Bonaventure,69.0,Nov21
2011,Binghamton,39.0,Drexel,79.0,Nov28
2011,Binghamton,45.0,Canisius,55.0,Nov30
2011,Binghamton,85.0,Hofstra,89.0,Dec8
2011,Binghamton,70.0,Manhattan,69.0,Dec11
2011,Binghamton,69.0,Cornell,68.0,Dec18
2011,Binghamton,56.0,Saint Peter's,61.0,Dec21
2011,Binghamton,60.0,Marshall,85.0,Dec28
2011,Binghamton,74.0,Morehead State,80.0,Dec30
2011,Binghamton,64.0,La Salle,87.0,Jan2
2011,Binghamton,66.0,New Hampshire,61.0,Jan8
2011,Binghamton,57.0,Stony Brook,50.0,Jan10
2011,Binghamton,83.0,Maryland-Baltimore County,75.0,Jan12
2011,Binghamton,51.0,Maine,77.0,Jan15
2011,Binghamton,61.0,Hartford,72.0,Jan17
2011,Binghamton,52.0,Vermont,70.0,Jan23
2011,Binghamton,66.0,Boston University,71.0,Jan26
2011,Binghamton,74.0,Maine,77.0,Jan29
2011,Binghamton,79.0,Maryland-Baltimore County,83.0,Feb3
2011,Binghamton,59.0,New Hampshire,65.0,Feb5
2011,Binghamton,51.0,Vermont,60.0,Feb13
2011,Binghamton,77.0,Hartford,47.0,Feb16
2011,Binghamton,51.0,Boston University,53.0,Feb24
2011,Binghamton,42.0,Stony Brook,67.0,Feb27
2011,Binghamton,91.0,Maryland-Baltimore County,65.0,Mar3
2011,Binghamton,46.0,Vermont,57.0,Mar5
2011,Boise State,78.0,Western State,52.0,Nov13
2011,Boise State,65.0,San Diego,60.0,Nov19
2011,Boise State,67.0,UC-Davis,47.0,Nov21
2011,Boise State,83.0,Eastern Washington,54.0,Nov24
2011,Boise State,65.0,Denver,52.0,Nov27
2011,Boise State,80.0,Northern Illinois,51.0,Nov29
2011,Boise State,66.0,Long Beach State,69.0,Dec5
2011,Boise State,72.0,Nevada-Las Vegas,75.0,Dec8
2011,Boise State,69.0,Drake,72.0,Dec12
2011,Boise State,84.0,Utah,86.0,Dec17
2011,Boise State,91.0,Texas-Rio Grande Valley,62.0,Dec19
2011,Boise State,79.0,Portland,88.0,Dec22
2011,Boise State,71.0,Louisiana Tech,60.0,Dec29
2011,Boise State,81.0,New Mexico State,78.0,Dec31
2011,Boise State,102.0,San Jose State,101.0,Jan6
2011,Boise State,79.0,Hawaii,55.0,Jan8
2011,Boise State,59.0,Utah State,68.0,Jan13
2011,Boise State,67.0,Nevada,69.0,Jan15
2011,Boise State,70.0,Idaho,67.0,Jan22
2011,Boise State,87.0,New Mexico State,96.0,Jan27
2011,Boise State,60.0,Louisiana Tech,70.0,Jan29
2011,Boise State,66.0,Hawaii,73.0,Feb3
2011,Boise State,49.0,Utah State,77.0,Feb5
2011,Boise State,75.0,Fresno State,61.0,Feb10
2011,Boise State,69.0,Idaho,63.0,Feb12
2011,Boise State,78.0,UC-Santa Barbara,76.0,Feb19
2011,Boise State,70.0,Fresno State,56.0,Feb24
2011,Boise State,72.0,Nevada,66.0,Feb26
2011,Boise State,95.0,Cal State Bakersfield,59.0,Mar2
2011,Boise State,66.0,San Jose State,51.0,Mar5
2011,Boise State,81.0,New Mexico State,63.0,Mar11
2011,Boise State,69.0,Utah State,77.0,Mar12
2011,Boise State,75.0,Evansville,69.0,Mar21
2011,Boise State,71.0,Oregon,79.0,Mar23
2011,Boston College,79.0,St. Francis (NY),49.0,Nov12
2011,Boston College,67.0,Yale,75.0,Nov18
2011,Boston College,69.0,Holy Cross,54.0,Nov22
2011,Boston College,67.0,Texas A&M,65.0,Nov25
2011,Boston College,55.0,Wisconsin,65.0,Nov26
2011,Boston College,68.0,University of California,46.0,Nov28
2011,Boston College,88.0,Indiana,76.0,Dec1
2011,Boston College,76.0,Massachusetts,71.0,Dec4
2011,Boston College,88.0,Providence,86.0,Dec8
2011,Boston College,79.0,Maryland,75.0,Dec12
2011,Boston College,93.0,Bryant,77.0,Dec19
2011,Boston College,84.0,Bucknell,80.0,Dec22
2011,Boston College,65.0,Rhode Island,67.0,Dec29
2011,Boston College,85.0,South Carolina,70.0,Jan1
2011,Boston College,69.0,Harvard,78.0,Jan5
2011,Boston College,86.0,Georgia Tech,75.0,Jan8
2011,Boston College,75.0,North Carolina State,66.0,Jan11
2011,Boston College,71.0,Miami (FL),72.0,Jan15
2011,Boston College,70.0,Virginia,67.0,Jan19
2011,Boston College,51.0,Florida State,67.0,Jan22
2011,Boston College,68.0,Duke,84.0,Jan27
2011,Boston College,74.0,North Carolina,106.0,Feb1
2011,Boston College,58.0,Virginia Tech,56.0,Feb5
2011,Boston College,69.0,Clemson,77.0,Feb8
2011,Boston College,76.0,Maryland,72.0,Feb12
2011,Boston College,46.0,North Carolina,48.0,Feb19
2011,Boston College,64.0,Miami (FL),73.0,Feb23
2011,Boston College,63.0,Virginia,44.0,Feb26
2011,Boston College,76.0,Virginia Tech,61.0,Mar1
2011,Boston College,84.0,Wake Forest,68.0,Mar6
2011,Boston College,81.0,Wake Forest,67.0,Mar10
2011,Boston College,47.0,Clemson,70.0,Mar11
2011,Boston College,82.0,McNeese State,64.0,Mar15
2011,Boston College,67.0,Northwestern,85.0,Mar19
2011,Boston University,64.0,Northeastern,66.0,Nov12
2011,Boston University,76.0,George Washington,67.0,Nov16
2011,Boston University,66.0,Villanova,82.0,Nov17
2011,Boston University,58.0,Marist,37.0,Nov19
2011,Boston University,50.0,Hampton,51.0,Nov22
2011,Boston University,66.0,Nevada,57.0,Nov23
2011,Boston University,66.0,Cornell,61.0,Nov27
2011,Boston University,57.0,Kentucky,91.0,Nov30
2011,Boston University,49.0,Bucknell,52.0,Dec4
2011,Boston University,81.0,La Salle,84.0,Dec9
2011,Boston University,71.0,Harvard,87.0,Dec11
2011,Boston University,85.0,Saint Joseph's,79.0,Dec21
2011,Boston University,81.0,Quinnipiac,82.0,Dec29
2011,Boston University,54.0,Massachusetts,71.0,Dec31
2011,Boston University,52.0,Maine,65.0,Jan2
2011,Boston University,61.0,New Hampshire,54.0,Jan4
2011,Boston University,74.0,Vermont,65.0,Jan9
2011,Boston University,67.0,Maryland-Baltimore County,71.0,Jan17
2011,Boston University,67.0,Stony Brook,62.0,Jan20
2011,Boston University,55.0,Hartford,59.0,Jan22
2011,Boston University,48.0,New Hampshire,60.0,Jan29
2011,Boston University,88.0,Maine,78.0,Feb1
2011,Boston University,62.0,Stony Brook,49.0,Feb4
2011,Boston University,61.0,Hartford,50.0,Feb12
2011,Boston University,85.0,Maryland-Baltimore County,53.0,Feb15
2011,Boston University,70.0,Canisius,62.0,Feb19
2011,Boston University,66.0,Vermont,64.0,Feb27
2011,Boston University,69.0,New Hampshire,60.0,Mar5
2011,Boston University,55.0,Hartford,49.0,Mar6
2011,Boston University,56.0,Stony Brook,54.0,Mar12
2011,Boston University,53.0,Kansas,72.0,Mar18
2011,Bowling Green State,52.0,Howard,54.0,Nov12
2011,Bowling Green State,81.0,Ohio Dominican,55.0,Nov15
2011,Bowling Green State,50.0,Michigan,69.0,Nov18
2011,Bowling Green State,54.0,Duquesne,90.0,Nov22
2011,Bowling Green State,61.0,Niagara,65.0,Nov26
2011,Bowling Green State,62.0,Detroit Mercy,71.0,Nov27
2011,Bowling Green State,39.0,Michigan State,74.0,Dec4
2011,Bowling Green State,52.0,Western Kentucky,59.0,Dec8
2011,Bowling Green State,76.0,Florida International,67.0,Dec12
2011,Bowling Green State,69.0,Milwaukee,72.0,Dec18
2011,Bowling Green State,70.0,Manhattan,57.0,Dec22
2011,Bowling Green State,70.0,Texas-San Antonio,59.0,Dec30
2011,Bowling Green State,67.0,Saint Louis,61.0,Jan1
2011,Bowling Green State,74.0,Buffalo,71.0,Jan8
2011,Bowling Green State,63.0,Kent State,80.0,Jan11
2011,Bowling Green State,62.0,Miami (OH),53.0,Jan16
2011,Bowling Green State,73.0,Ohio,61.0,Jan19
2011,Bowling Green State,70.0,Toledo,64.0,Jan25
2011,Bowling Green State,68.0,Eastern Michigan,63.0,Jan29
2011,Bowling Green State,73.0,Northern Illinois,70.0,Feb2
2011,Bowling Green State,61.0,Western Michigan,75.0,Feb5
2011,Bowling Green State,64.0,Central Michigan,69.0,Feb12
2011,Bowling Green State,76.0,Youngstown State,83.0,Feb19
2011,Bowling Green State,60.0,Ohio,70.0,Feb23
2011,Bowling Green State,77.0,Miami (OH),84.0,Feb26
2011,Bowling Green State,57.0,Kent State,63.0,Mar1
2011,Bowling Green State,73.0,Buffalo,63.0,Mar5
2011,Bowling Green State,74.0,Northern Illinois,54.0,Mar8
2011,Bowling Green State,56.0,Western Michigan,67.0,Mar10
2011,Bradley,66.0,Texas A&M-Kingsville,55.0,Nov12
2011,Bradley,66.0,Northern Illinois,63.0,Nov16
2011,Bradley,59.0,Loyola Marymount,57.0,Nov17
2011,Bradley,64.0,Southern California,63.0,Nov20
2011,Bradley,68.0,Texas Christian,74.0,Nov21
2011,Bradley,56.0,Eastern Illinois,63.0,Nov24
2011,Bradley,65.0,Western Carolina,66.0,Nov30
2011,Bradley,60.0,Utah,68.0,Dec4
2011,Bradley,48.0,Duke,83.0,Dec8
2011,Bradley,64.0,Jackson State,55.0,Dec20
2011,Bradley,73.0,Detroit Mercy,65.0,Dec22
2011,Bradley,66.0,Indiana State,80.0,Dec29
2011,Bradley,63.0,Wichita State,79.0,Jan1
2011,Bradley,64.0,Southern Illinois,72.0,Jan4
2011,Bradley,58.0,Drake,64.0,Jan7
2011,Bradley,77.0,Northern Iowa,83.0,Jan9
2011,Bradley,53.0,Indiana State,59.0,Jan12
2011,Bradley,67.0,Missouri State,78.0,Jan16
2011,Bradley,68.0,Creighton,81.0,Jan19
2011,Bradley,67.0,Evansville,70.0,Jan23
2011,Bradley,78.0,Illinois State,79.0,Jan26
2011,Bradley,41.0,Wichita State,61.0,Jan29
2011,Bradley,69.0,Creighton,61.0,Feb1
2011,Bradley,69.0,Southern Illinois,66.0,Feb5
2011,Bradley,69.0,Missouri State,77.0,Feb9
2011,Bradley,68.0,Evansville,54.0,Feb12
2011,Bradley,70.0,Northern Iowa,80.0,Feb15
2011,Bradley,81.0,Tennessee-Martin,75.0,Feb19
2011,Bradley,50.0,Illinois State,51.0,Feb22
2011,Bradley,90.0,Drake,64.0,Feb26
2011,Bradley,63.0,Drake,48.0,Mar3
2011,Bradley,56.0,Wichita State,70.0,Mar4
2011,Brigham Young,83.0,Fresno State,56.0,Nov12
2011,Brigham Young,78.0,Utah State,72.0,Nov17
2011,Brigham Young,109.0,Chicago State,60.0,Nov20
2011,Brigham Young,86.0,Mississippi Valley State,36.0,Nov23
2011,Brigham Young,77.0,South Florida,75.0,Nov26
2011,Brigham Young,74.0,Saint Mary's (CA),73.0,Nov27
2011,Brigham Young,77.0,Creighton,65.0,Dec1
2011,Brigham Young,78.0,Hawaii,57.0,Dec4
2011,Brigham Young,86.0,Vermont,58.0,Dec8
2011,Brigham Young,79.0,UCLA,86.0,Dec18
2011,Brigham Young,72.0,Weber State,66.0,Dec21
